reservation_id,user_id,room_id,check_in,check_out,nights,guests,booking_date,booking_channel,status,price_per_night,total_price
566,66,75,2023-07-22,2023-07-24,2,3,2023-05-29,mobile_app,confirmed,153.52,307.03
1716,8,76,2023-07-22,2023-07-23,1,2,2023-06-12,web,confirmed,128.47,128.47
1702,101,77,2023-07-22,2023-07-23,1,1,2023-06-10,mobile_app,confirmed,173.02,173.02
53,677,78,2023-07-22,2023-07-26,4,2,2023-07-15,agency,confirmed,103.95,415.78
24,187,82,2023-07-22,2023-07-24,2,4,2023-07-19,agency,confirmed,166.4,332.79
1767,571,84,2023-07-22,2023-07-23,1,2,2023-05-23,web,confirmed,87.72,87.72
1136,51,87,2023-07-22,2023-07-23,1,3,2023-06-10,phone,confirmed,147.22,147.22
1323,339,92,2023-07-22,2023-07-25,3,3,2023-06-30,agency,confirmed,62.55,187.66
263,484,96,2023-07-22,2023-07-24,2,2,2023-07-16,agency,confirmed,113.59,227.18
1745,387,101,2023-07-22,2023-07-23,1,4,2023-06-06,web,confirmed,146.96,146.96
1213,68,102,2023-07-22,2023-07-24,2,1,2023-06-03,web,confirmed,76.46,152.92
93,563,103,2023-07-22,2023-07-24,2,1,2023-07-19,web,confirmed,118.62,237.25
1549,230,105,2023-07-22,2023-07-24,2,1,2023-06-15,agency,confirmed,121.76,243.53
531,221,108,2023-07-22,2023-07-26,4,4,2023-06-22,mobile_app,confirmed,124.59,498.37
478,728,112,2023-07-22,2023-07-25,3,1,2023-06-04,web,confirmed,136.97,410.92
677,378,113,2023-07-22,2023-07-26,4,2,2023-07-02,web,confirmed,104.49,417.94
1546,324,114,2023-07-22,2023-07-24,2,3,2023-06-06,agency,confirmed,167.38,334.77
15,195,119,2023-07-22,2023-07-23,1,4,2023-07-08,web,confirmed,147.58,147.58
425,453,122,2023-07-22,2023-07-23,1,3,2023-07-18,phone,confirmed,171.56,171.56
1303,407,128,2023-07-22,2023-07-24,2,3,2023-05-23,phone,confirmed,60.9,121.81
541,632,129,2023-07-22,2023-07-24,2,3,2023-06-30,mobile_app,confirmed,135.48,270.96
745,33,133,2023-07-22,2023-07-25,3,3,2023-07-10,mobile_app,confirmed,140.57,421.7
66,64,136,2023-07-22,2023-07-27,5,3,2023-06-28,phone,confirmed,114.76,573.79
315,408,140,2023-07-22,2023-07-26,4,1,2023-06-07,mobile_app,confirmed,117.62,470.49
814,761,141,2023-07-22,2023-07-25,3,1,2023-07-20,mobile_app,confirmed,142.97,428.91
1088,612,142,2023-07-22,2023-07-23,1,1,2023-06-19,phone,confirmed,63.97,63.97
1692,203,144,2023-07-22,2023-07-23,1,3,2023-06-12,phone,confirmed,98.74,98.74
919,44,146,2023-07-22,2023-07-24,2,2,2023-05-26,mobile_app,confirmed,121.91,243.82
914,29,147,2023-07-22,2023-07-25,3,4,2023-06-26,phone,confirmed,152.01,456.04
1162,371,149,2023-07-22,2023-07-25,3,2,2023-06-29,web,confirmed,121.57,364.71
624,102,1,2023-07-23,2023-07-31,8,3,2023-06-03,phone,confirmed,111.14,889.09
1502,419,2,2023-07-23,2023-07-25,2,4,2023-07-07,web,confirmed,98.18,196.36
620,62,3,2023-07-23,2023-07-29,6,3,2023-07-15,phone,confirmed,85.47,512.84
796,572,5,2023-07-23,2023-07-26,3,2,2023-07-19,web,confirmed,177.6,532.8
1714,337,10,2023-07-23,2023-07-24,1,2,2023-06-09,web,confirmed,118.95,118.95
751,553,11,2023-07-23,2023-07-28,5,3,2023-06-30,phone,confirmed,107.81,539.05
310,480,14,2023-07-23,2023-07-28,5,4,2023-07-09,web,confirmed,87.68,438.39
1605,418,16,2023-07-23,2023-07-25,2,3,2023-06-17,phone,confirmed,147.57,295.15
1296,686,17,2023-07-23,2023-07-26,3,3,2023-06-20,mobile_app,confirmed,128.85,386.55
1258,201,21,2023-07-23,2023-07-24,1,2,2023-05-28,phone,confirmed,178.06,178.06
1728,56,22,2023-07-23,2023-07-24,1,3,2023-06-24,phone,confirmed,173.54,173.54
35,507,27,2023-07-23,2023-07-26,3,4,2023-06-15,mobile_app,confirmed,124.6,373.8
708,720,28,2023-07-23,2023-07-29,6,2,2023-06-05,mobile_app,confirmed,88.48,530.86
1686,462,30,2023-07-23,2023-07-24,1,2,2023-06-11,agency,confirmed,69.17,69.17
582,784,33,2023-07-23,2023-07-25,2,1,2023-07-03,phone,confirmed,65.48,130.95
136,147,34,2023-07-23,2023-07-29,6,1,2023-06-26,agency,confirmed,136.48,818.88
625,750,40,2023-07-23,2023-07-25,2,3,2023-06-09,web,confirmed,60.59,121.17
993,575,42,2023-07-23,2023-07-27,4,3,2023-07-12,phone,confirmed,118.15,472.58
92,276,46,2023-07-23,2023-07-24,1,1,2023-07-10,agency,confirmed,173.83,173.83
192,653,50,2023-07-23,2023-07-26,3,4,2023-06-16,phone,confirmed,153.99,461.97
1122,516,53,2023-07-23,2023-07-26,3,1,2023-06-04,agency,confirmed,102.65,307.94
41,692,56,2023-07-23,2023-07-25,2,3,2023-07-04,mobile_app,confirmed,73.45,146.9
49,659,60,2023-07-23,2023-07-24,1,1,2023-06-17,agency,confirmed,138.03,138.03
766,107,61,2023-07-23,2023-07-26,3,3,2023-06-28,agency,confirmed,114.53,343.6
990,608,65,2023-07-23,2023-07-25,2,1,2023-05-28,phone,confirmed,121.32,242.65
1617,227,67,2023-07-23,2023-07-24,1,1,2023-06-08,mobile_app,confirmed,65.57,65.57
941,23,71,2023-07-23,2023-07-26,3,1,2023-06-29,mobile_app,confirmed,86.56,259.68
1473,544,73,2023-07-23,2023-07-24,1,1,2023-07-09,web,confirmed,105.05,105.05
813,632,76,2023-07-23,2023-07-28,5,2,2023-07-02,mobile_app,confirmed,65.38,326.92
1118,595,77,2023-07-23,2023-07-28,5,1,2023-07-01,web,confirmed,170.97,854.87
426,437,83,2023-07-23,2023-07-26,3,3,2023-07-04,mobile_app,confirmed,140.73,422.19
697,292,84,2023-07-23,2023-07-24,1,4,2023-06-20,agency,confirmed,177.62,177.62
757,429,86,2023-07-23,2023-07-28,5,1,2023-05-25,phone,confirmed,126.87,634.36
1033,737,87,2023-07-23,2023-07-26,3,1,2023-06-29,agency,confirmed,92.41,277.24
1077,188,89,2023-07-23,2023-07-28,5,3,2023-05-25,web,confirmed,129.57,647.87
1124,694,94,2023-07-23,2023-07-27,4,3,2023-07-10,mobile_app,confirmed,140.57,562.28
795,17,95,2023-07-23,2023-07-26,3,2,2023-06-10,web,confirmed,177.97,533.91
1286,199,97,2023-07-23,2023-07-25,2,4,2023-07-11,web,confirmed,153.17,306.33
290,312,100,2023-07-23,2023-07-26,3,3,2023-07-10,web,confirmed,91.37,274.12
1057,781,101,2023-07-23,2023-07-24,1,1,2023-07-19,mobile_app,confirmed,118.84,118.84
1095,494,104,2023-07-23,2023-07-27,4,2,2023-06-30,mobile_app,confirmed,68.94,275.77
1268,624,107,2023-07-23,2023-07-26,3,3,2023-06-05,agency,confirmed,134.66,403.99
26,662,109,2023-07-23,2023-07-26,3,4,2023-07-02,agency,confirmed,137.98,413.94
905,667,110,2023-07-23,2023-07-28,5,4,2023-07-18,web,confirmed,81.38,406.89
861,307,111,2023-07-23,2023-07-28,5,3,2023-06-30,agency,confirmed,153.28,766.41
1646,654,116,2023-07-23,2023-07-24,1,4,2023-06-01,mobile_app,confirmed,165.5,165.5
1667,320,117,2023-07-23,2023-07-24,1,3,2023-06-02,agency,confirmed,144.84,144.84
981,605,118,2023-07-23,2023-07-27,4,2,2023-06-13,web,confirmed,176.42,705.67
1395,467,119,2023-07-23,2023-07-24,1,2,2023-07-22,phone,confirmed,71.7,71.7
1658,343,122,2023-07-23,2023-07-24,1,1,2023-06-22,mobile_app,confirmed,116.32,116.32
728,43,123,2023-07-23,2023-07-27,4,3,2023-06-01,mobile_app,confirmed,146.02,584.07
992,386,124,2023-07-23,2023-07-24,1,2,2023-06-10,agency,confirmed,88.05,88.05
498,94,126,2023-07-23,2023-07-25,2,2,2023-06-06,mobile_app,confirmed,176.83,353.66
123,684,127,2023-07-23,2023-07-24,1,3,2023-07-18,web,confirmed,148.69,148.69
1434,241,132,2023-07-23,2023-07-24,1,2,2023-07-11,web,confirmed,73.71,73.71
545,623,134,2023-07-23,2023-07-27,4,3,2023-07-06,web,confirmed,80.5,322.0
389,190,135,2023-07-23,2023-07-27,4,1,2023-07-21,mobile_app,confirmed,70.47,281.88
58,490,139,2023-07-23,2023-07-27,4,1,2023-05-31,web,confirmed,93.09,372.35
665,332,142,2023-07-23,2023-07-24,1,1,2023-06-29,web,confirmed,74.34,74.34
818,381,144,2023-07-23,2023-07-27,4,3,2023-06-18,web,confirmed,97.95,391.79
550,574,145,2023-07-23,2023-07-26,3,2,2023-06-16,web,confirmed,164.51,493.54
1078,50,148,2023-07-23,2023-07-25,2,4,2023-06-21,agency,confirmed,62.48,124.96
371,444,150,2023-07-23,2023-07-26,3,3,2023-07-09,phone,confirmed,75.24,225.73
1941,281,8,2023-07-24,2023-07-25,1,4,2023-07-21,web,confirmed,124.42,124.42
288,597,9,2023-07-24,2023-07-25,1,4,2023-06-05,mobile_app,confirmed,75.13,75.13
284,481,10,2023-07-24,2023-07-26,2,3,2023-07-20,web,confirmed,91.37,182.73
1846,254,12,2023-07-24,2023-07-25,1,1,2023-06-17,mobile_app,confirmed,65.21,65.21
1292,204,18,2023-07-24,2023-07-27,3,1,2023-06-21,phone,confirmed,84.26,252.77
1375,287,20,2023-07-24,2023-07-27,3,4,2023-05-30,web,confirmed,167.12,501.35
802,206,21,2023-07-24,2023-07-27,3,4,2023-05-29,agency,confirmed,152.95,458.85
1399,105,22,2023-07-24,2023-07-25,1,3,2023-07-21,mobile_app,confirmed,81.11,81.11
1871,226,23,2023-07-24,2023-07-25,1,3,2023-07-08,phone,confirmed,108.57,108.57
889,227,30,2023-07-24,2023-07-27,3,2,2023-07-22,mobile_app,confirmed,142.66,427.99
812,795,31,2023-07-24,2023-07-27,3,4,2023-07-20,agency,confirmed,142.89,428.67
1874,406,35,2023-07-24,2023-07-25,1,4,2023-07-11,mobile_app,confirmed,95.3,95.3
428,767,36,2023-07-24,2023-07-29,5,2,2023-07-01,web,confirmed,60.29,301.47
1845,591,43,2023-07-24,2023-07-25,1,1,2023-06-02,agency,confirmed,89.05,89.05
1899,528,44,2023-07-24,2023-07-25,1,4,2023-06-30,phone,confirmed,79.37,79.37
1585,273,45,2023-07-24,2023-07-26,2,1,2023-05-30,phone,confirmed,150.31,300.63
1752,274,46,2023-07-24,2023-07-25,1,2,2023-07-06,phone,confirmed,133.36,133.36
452,54,47,2023-07-24,2023-07-30,6,3,2023-07-18,web,confirmed,83.22,499.31
1813,213,54,2023-07-24,2023-07-25,1,2,2023-06-07,phone,confirmed,95.47,95.47
1159,75,60,2023-07-24,2023-07-27,3,2,2023-06-07,phone,confirmed,121.4,364.2
932,78,62,2023-07-24,2023-07-29,5,3,2023-06-21,agency,confirmed,171.26,856.28
1765,162,63,2023-07-24,2023-07-25,1,4,2023-07-14,agency,confirmed,152.24,152.24
1824,367,64,2023-07-24,2023-07-25,1,1,2023-07-13,web,confirmed,119.79,119.79
615,672,66,2023-07-24,2023-07-28,4,3,2023-05-26,mobile_app,confirmed,173.89,695.58
649,572,67,2023-07-24,2023-07-27,3,2,2023-07-18,agency,confirmed,140.9,422.69
969,771,69,2023-07-24,2023-07-27,3,4,2023-07-04,web,confirmed,84.82,254.45
44,311,70,2023-07-24,2023-07-26,2,4,2023-06-28,agency,confirmed,61.91,123.82
1673,644,72,2023-07-24,2023-07-25,1,4,2023-06-08,web,confirmed,143.24,143.24
1866,469,73,2023-07-24,2023-07-25,1,4,2023-06-22,agency,confirmed,85.07,85.07
75,475,74,2023-07-24,2023-07-27,3,2,2023-07-18,mobile_app,confirmed,72.68,218.05
1220,458,75,2023-07-24,2023-07-28,4,4,2023-05-26,mobile_app,confirmed,70.35,281.38
1620,782,79,2023-07-24,2023-07-25,1,1,2023-06-02,agency,confirmed,88.12,88.12
759,353,81,2023-07-24,2023-07-27,3,1,2023-06-17,mobile_app,confirmed,78.2,234.61
1756,420,82,2023-07-24,2023-07-25,1,2,2023-07-01,mobile_app,confirmed,100.02,100.02
1976,736,84,2023-07-24,2023-07-25,1,4,2023-06-18,mobile_app,confirmed,158.6,158.6
382,271,88,2023-07-24,2023-07-26,2,4,2023-07-21,phone,confirmed,95.04,190.08
1542,302,91,2023-07-24,2023-07-26,2,1,2023-07-02,web,confirmed,133.68,267.36
1834,593,93,2023-07-24,2023-07-25,1,3,2023-06-20,phone,confirmed,97.46,97.46
1226,114,96,2023-07-24,2023-07-26,2,1,2023-07-13,web,confirmed,137.34,274.68
236,737,101,2023-07-24,2023-07-29,5,4,2023-05-28,agency,confirmed,121.5,607.52
9,672,102,2023-07-24,2023-07-30,6,1,2023-05-29,phone,confirmed,100.97,605.8
1660,297,103,2023-07-24,2023-07-25,1,1,2023-06-19,mobile_app,confirmed,116.92,116.92
553,333,105,2023-07-24,2023-07-27,3,1,2023-06-05,phone,confirmed,62.54,187.61
783,213,106,2023-07-24,2023-07-27,3,2,2023-07-09,web,confirmed,92.98,278.93
154,714,114,2023-07-24,2023-07-26,2,3,2023-05-29,mobile_app,confirmed,94.38,188.77
1994,110,115,2023-07-24,2023-07-25,1,3,2023-07-18,mobile_app,confirmed,105.81,105.81
259,671,116,2023-07-24,2023-07-26,2,2,2023-06-28,web,confirmed,147.24,294.48
228,233,117,2023-07-24,2023-07-26,2,4,2023-07-12,mobile_app,confirmed,69.28,138.55
832,208,119,2023-07-24,2023-07-28,4,4,2023-06-29,agency,confirmed,135.82,543.29
178,143,120,2023-07-24,2023-07-29,5,3,2023-07-17,mobile_app,confirmed,90.47,452.33
1108,594,121,2023-07-24,2023-07-29,5,2,2023-06-28,web,confirmed,65.95,329.77
1359,178,122,2023-07-24,2023-07-25,1,4,2023-07-05,agency,confirmed,72.92,72.92
494,474,124,2023-07-24,2023-07-25,1,4,2023-07-11,phone,confirmed,128.24,128.24
1640,279,127,2023-07-24,2023-07-25,1,1,2023-07-24,phone,confirmed,172.6,172.6
77,769,128,2023-07-24,2023-07-25,1,3,2023-07-24,mobile_app,confirmed,171.44,171.44
495,130,129,2023-07-24,2023-07-27,3,3,2023-07-01,agency,confirmed,177.15,531.44
1706,23,130,2023-07-24,2023-07-25,1,4,2023-06-03,agency,confirmed,129.86,129.86
1109,79,131,2023-07-24,2023-07-25,1,3,2023-06-17,mobile_app,confirmed,159.02,159.02
176,644,132,2023-07-24,2023-07-27,3,2,2023-07-16,phone,confirmed,144.93,434.8
1189,454,137,2023-07-24,2023-07-26,2,2,2023-07-12,mobile_app,confirmed,125.9,251.79
1499,197,142,2023-07-24,2023-07-25,1,4,2023-06-04,web,confirmed,76.54,76.54
1335,536,143,2023-07-24,2023-07-26,2,3,2023-06-24,phone,confirmed,171.89,343.78
1285,590,146,2023-07-24,2023-07-26,2,4,2023-07-22,phone,confirmed,73.52,147.03
149,452,2,2023-07-25,2023-07-27,2,1,2023-06-18,mobile_app,confirmed,151.19,302.37
1307,565,7,2023-07-25,2023-07-27,2,2,2023-06-07,phone,confirmed,97.98,195.95
1472,569,8,2023-07-25,2023-07-26,1,2,2023-07-10,web,confirmed,133.77,133.77
667,673,9,2023-07-25,2023-07-27,2,2,2023-06-12,agency,confirmed,90.68,181.37
1423,233,12,2023-07-25,2023-07-26,1,1,2023-06-03,web,confirmed,89.87,89.87
810,522,16,2023-07-25,2023-07-28,3,4,2023-05-30,web,confirmed,128.42,385.26
241,288,22,2023-07-25,2023-07-27,2,1,2023-06-20,agency,confirmed,175.87,351.74
1517,425,23,2023-07-25,2023-07-26,1,4,2023-06-09,phone,confirmed,143.25,143.25
1723,233,24,2023-07-25,2023-07-26,1,1,2023-06-20,web,confirmed,124.38,124.38
1009,16,25,2023-07-25,2023-07-27,2,1,2023-06-30,phone,confirmed,60.4,120.81
636,289,26,2023-07-25,2023-07-29,4,1,2023-06-24,phone,confirmed,103.27,413.06
805,189,32,2023-07-25,2023-07-29,4,2,2023-07-19,web,confirmed,169.05,676.21
1290,208,33,2023-07-25,2023-07-28,3,1,2023-06-02,agency,confirmed,178.0,534.0
1259,460,35,2023-07-25,2023-07-27,2,4,2023-06-02,mobile_app,confirmed,103.53,207.06
1236,455,37,2023-07-25,2023-07-28,3,4,2023-06-28,agency,confirmed,171.14,513.42
231,178,38,2023-07-25,2023-07-29,4,2,2023-06-29,web,confirmed,63.71,254.84
1443,509,39,2023-07-25,2023-07-26,1,3,2023-06-12,mobile_app,confirmed,92.8,92.8
1031,377,40,2023-07-25,2023-07-26,1,2,2023-06-26,web,confirmed,160.74,160.74
1382,274,41,2023-07-25,2023-07-27,2,4,2023-06-14,mobile_app,confirmed,95.71,191.42
1135,218,43,2023-07-25,2023-07-26,1,2,2023-07-08,phone,confirmed,69.93,69.93
81,521,44,2023-07-25,2023-07-29,4,3,2023-06-17,web,confirmed,89.25,357.01
358,784,46,2023-07-25,2023-07-29,4,2,2023-06-06,phone,confirmed,179.04,716.17
1524,549,49,2023-07-25,2023-07-27,2,2,2023-07-11,mobile_app,confirmed,94.11,188.22
1249,325,54,2023-07-25,2023-07-26,1,2,2023-06-10,web,confirmed,165.44,165.44
642,368,55,2023-07-25,2023-07-30,5,3,2023-06-14,mobile_app,confirmed,65.01,325.06
1010,98,56,2023-07-25,2023-07-31,6,4,2023-07-16,agency,confirmed,121.2,727.23
588,423,58,2023-07-25,2023-07-26,1,3,2023-06-22,agency,confirmed,63.51,63.51
71,3,59,2023-07-25,2023-07-29,4,2,2023-06-25,web,confirmed,94.36,377.45
1247,438,63,2023-07-25,2023-07-28,3,3,2023-07-16,mobile_app,confirmed,127.53,382.58
886,696,64,2023-07-25,2023-07-28,3,3,2023-07-13,mobile_app,confirmed,168.95,506.85
1758,463,65,2023-07-25,2023-07-26,1,1,2023-07-10,mobile_app,confirmed,72.26,72.26
238,286,72,2023-07-25,2023-07-29,4,4,2023-06-01,agency,confirmed,161.17,644.69
1080,777,73,2023-07-25,2023-07-29,4,2,2023-06-25,web,confirmed,142.85,571.41
42,731,79,2023-07-25,2023-07-29,4,1,2023-07-14,agency,confirmed,88.25,353.02
314,486,82,2023-07-25,2023-07-28,3,2,2023-06-18,mobile_app,confirmed,90.23,270.68
1027,248,84,2023-07-25,2023-07-26,1,3,2023-07-05,agency,confirmed,60.51,60.51
1688,177,90,2023-07-25,2023-07-26,1,1,2023-06-27,agency,confirmed,125.48,125.48
480,427,92,2023-07-25,2023-07-26,1,4,2023-06-23,agency,confirmed,77.23,77.23
1187,599,93,2023-07-25,2023-07-29,4,1,2023-06-06,mobile_app,confirmed,163.91,655.66
611,98,97,2023-07-25,2023-07-29,4,1,2023-07-03,phone,confirmed,75.72,302.87
1102,171,99,2023-07-25,2023-07-27,2,1,2023-06-27,agency,confirmed,80.76,161.53
998,264,103,2023-07-25,2023-07-28,3,3,2023-07-20,phone,confirmed,144.2,432.61
1459,543,112,2023-07-25,2023-07-26,1,1,2023-07-01,mobile_app,confirmed,117.12,117.12
1527,3,115,2023-07-25,2023-07-26,1,4,2023-06-22,phone,confirmed,63.83,63.83
529,172,122,2023-07-25,2023-07-28,3,1,2023-07-08,mobile_app,confirmed,141.15,423.44
599,618,124,2023-07-25,2023-07-27,2,3,2023-07-22,phone,confirmed,89.99,179.97
778,795,126,2023-07-25,2023-07-28,3,2,2023-06-12,web,confirmed,131.53,394.58
1544,376,127,2023-07-25,2023-07-26,1,2,2023-07-20,mobile_app,confirmed,118.97,118.97
732,264,128,2023-07-25,2023-07-26,1,4,2023-07-22,mobile_app,confirmed,71.8,71.8
1170,203,130,2023-07-25,2023-07-30,5,2,2023-06-22,phone,confirmed,114.06,570.3
1565,319,131,2023-07-25,2023-07-26,1,3,2023-06-02,agency,confirmed,160.62,160.62
212,165,133,2023-07-25,2023-07-30,5,3,2023-06-28,agency,confirmed,68.78,343.9
714,726,138,2023-07-25,2023-07-28,3,2,2023-06-04,phone,confirmed,116.29,348.87
1069,560,141,2023-07-25,2023-07-30,5,4,2023-06-04,mobile_app,confirmed,171.25,856.27
62,178,142,2023-07-25,2023-07-26,1,1,2023-06-20,mobile_app,confirmed,174.42,174.42
561,106,147,2023-07-25,2023-07-28,3,1,2023-06-12,agency,confirmed,165.23,495.7
983,681,148,2023-07-25,2023-07-28,3,1,2023-05-31,phone,confirmed,139.32,417.96
474,568,149,2023-07-25,2023-07-27,2,2,2023-07-11,agency,confirmed,81.46,162.92
543,186,5,2023-07-26,2023-07-30,4,3,2023-06-02,mobile_app,confirmed,97.6,390.39
912,390,6,2023-07-26,2023-07-29,3,3,2023-05-30,agency,confirmed,84.05,252.15
460,686,8,2023-07-26,2023-07-30,4,4,2023-06-25,agency,confirmed,137.42,549.67
1370,724,10,2023-07-26,2023-07-28,2,1,2023-06-30,agency,confirmed,172.87,345.74
99,320,12,2023-07-26,2023-07-31,5,4,2023-06-19,agency,confirmed,145.81,729.04
387,9,13,2023-07-26,2023-07-30,4,4,2023-06-21,web,confirmed,119.75,478.98
1801,360,15,2023-07-26,2023-07-27,1,4,2023-07-18,web,confirmed,60.03,60.03
999,503,17,2023-07-26,2023-07-29,3,3,2023-07-13,web,confirmed,81.72,245.15
773,575,19,2023-07-26,2023-07-29,3,4,2023-07-09,phone,confirmed,64.36,193.08
73,149,23,2023-07-26,2023-07-31,5,3,2023-06-10,agency,confirmed,172.72,863.62
991,461,24,2023-07-26,2023-07-29,3,3,2023-07-15,web,confirmed,177.98,533.93
1580,216,27,2023-07-26,2023-07-27,1,4,2023-06-26,web,confirmed,166.16,166.16
1911,512,39,2023-07-26,2023-07-27,1,1,2023-05-30,agency,confirmed,171.0,171.0
1463,137,40,2023-07-26,2023-07-28,2,4,2023-06-16,web,confirmed,83.32,166.64
1063,633,43,2023-07-26,2023-07-27,1,3,2023-07-03,agency,confirmed,175.41,175.41
1369,461,45,2023-07-26,2023-07-27,1,1,2023-06-03,web,confirmed,179.08,179.08
6,24,48,2023-07-26,2023-07-29,3,4,2023-06-14,mobile_app,confirmed,140.59,421.78
1841,481,50,2023-07-26,2023-07-27,1,1,2023-06-15,phone,confirmed,100.85,100.85
1234,716,52,2023-07-26,2023-07-29,3,2,2023-05-30,agency,confirmed,109.88,329.65
144,775,53,2023-07-26,2023-07-30,4,2,2023-07-03,web,confirmed,117.82,471.29
33,235,54,2023-07-26,2023-07-30,4,2,2023-07-23,phone,confirmed,156.72,626.88
1684,680,58,2023-07-26,2023-07-27,1,2,2023-06-29,mobile_app,confirmed,68.04,68.04
1747,262,61,2023-07-26,2023-07-27,1,1,2023-07-18,mobile_app,confirmed,85.66,85.66
266,370,65,2023-07-26,2023-07-27,1,3,2023-06-20,web,confirmed,173.45,173.45
840,131,68,2023-07-26,2023-07-27,1,1,2023-06-10,mobile_app,confirmed,121.26,121.26
1243,170,70,2023-07-26,2023-07-31,5,2,2023-07-12,phone,confirmed,178.48,892.4
262,356,71,2023-07-26,2023-07-29,3,4,2023-06-07,phone,confirmed,166.32,498.97
1223,39,78,2023-07-26,2023-07-31,5,4,2023-06-17,web,confirmed,139.74,698.69
1326,179,80,2023-07-26,2023-07-29,3,2,2023-07-22,web,confirmed,83.66,250.97
1289,423,83,2023-07-26,2023-07-27,1,2,2023-06-05,web,confirmed,126.34,126.34
1336,556,84,2023-07-26,2023-07-28,2,3,2023-07-26,mobile_app,confirmed,172.36,344.71
1679,61,87,2023-07-26,2023-07-28,2,3,2023-06-20,web,confirmed,73.11,146.22
108,116,88,2023-07-26,2023-07-30,4,2,2023-06-23,phone,confirmed,108.58,434.33
719,682,90,2023-07-26,2023-07-29,3,2,2023-06-15,phone,confirmed,141.87,425.62
579,65,91,2023-07-26,2023-07-29,3,2,2023-06-17,web,confirmed,134.65,403.96
1651,442,92,2023-07-26,2023-07-27,1,1,2023-06-08,web,confirmed,61.46,61.46
1748,689,95,2023-07-26,2023-07-27,1,3,2023-07-18,agency,confirmed,98.6,98.6
1426,139,96,2023-07-26,2023-07-27,1,3,2023-07-01,agency,confirmed,101.8,101.8
1467,426,98,2023-07-26,2023-07-28,2,2,2023-07-04,agency,confirmed,89.96,179.92
299,223,100,2023-07-26,2023-07-27,1,4,2023-07-20,phone,confirmed,79.11,79.11
166,750,107,2023-07-26,2023-07-27,1,2,2023-07-05,agency,confirmed,136.18,136.18
1471,142,108,2023-07-26,2023-07-28,2,2,2023-06-23,web,confirmed,113.94,227.89
492,127,109,2023-07-26,2023-07-31,5,3,2023-06-06,phone,confirmed,110.23,551.15
1929,470,112,2023-07-26,2023-07-27,1,4,2023-06-11,agency,confirmed,104.42,104.42
379,212,113,2023-07-26,2023-07-28,2,2,2023-06-05,agency,confirmed,161.38,322.77
1800,191,114,2023-07-26,2023-07-27,1,1,2023-07-18,web,confirmed,176.78,176.78
222,325,115,2023-07-26,2023-07-29,3,1,2023-07-09,agency,confirmed,177.7,533.1
1079,307,116,2023-07-26,2023-07-28,2,2,2023-07-04,mobile_app,confirmed,162.0,324.01
1742,597,117,2023-07-26,2023-07-27,1,3,2023-06-05,mobile_app,confirmed,98.81,98.81
593,132,125,2023-07-26,2023-07-28,2,4,2023-07-04,agency,confirmed,94.9,189.8
1045,637,127,2023-07-26,2023-07-27,1,2,2023-06-10,phone,confirmed,169.96,169.96
1281,10,128,2023-07-26,2023-07-30,4,4,2023-07-11,web,confirmed,151.17,604.7
252,477,131,2023-07-26,2023-07-27,1,1,2023-07-20,agency,confirmed,88.59,88.59
1437,460,137,2023-07-26,2023-07-27,1,4,2023-07-04,mobile_app,confirmed,137.22,137.22
1360,799,140,2023-07-26,2023-07-27,1,2,2023-06-06,web,confirmed,143.77,143.77
1700,230,142,2023-07-26,2023-07-28,2,2,2023-07-19,mobile_app,confirmed,104.36,208.72
1913,20,143,2023-07-26,2023-07-27,1,4,2023-06-21,phone,confirmed,98.1,98.1
1143,402,145,2023-07-26,2023-07-31,5,2,2023-06-05,agency,confirmed,143.05,715.27
193,110,146,2023-07-26,2023-07-29,3,1,2023-07-01,mobile_app,confirmed,64.71,194.14
1274,611,150,2023-07-26,2023-07-29,3,3,2023-05-27,web,confirmed,145.16,435.49
1150,603,2,2023-07-27,2023-07-30,3,3,2023-06-29,phone,confirmed,110.09,330.28
1373,119,4,2023-07-27,2023-07-29,2,3,2023-06-09,web,confirmed,165.05,330.1
797,786,7,2023-07-27,2023-07-29,2,3,2023-07-10,agency,confirmed,139.95,279.9
671,598,9,2023-07-27,2023-07-29,2,2,2023-07-02,mobile_app,confirmed,130.54,261.08
1596,323,15,2023-07-27,2023-07-28,1,3,2023-06-18,mobile_app,confirmed,63.05,63.05
1694,245,18,2023-07-27,2023-07-28,1,2,2023-06-07,web,confirmed,151.32,151.32
487,67,20,2023-07-27,2023-08-01,5,2,2023-06-06,agency,confirmed,145.71,728.53
1332,480,21,2023-07-27,2023-07-29,2,4,2023-07-12,agency,confirmed,121.76,243.53
872,561,22,2023-07-27,2023-07-31,4,4,2023-06-30,web,confirmed,102.61,410.44
1559,107,25,2023-07-27,2023-07-28,1,4,2023-05-28,phone,confirmed,175.19,175.19
23,794,27,2023-07-27,2023-07-30,3,3,2023-07-15,agency,confirmed,158.33,475.0
1677,413,29,2023-07-27,2023-07-28,1,1,2023-05-30,mobile_app,confirmed,163.66,163.66
503,4,30,2023-07-27,2023-07-29,2,2,2023-07-14,phone,confirmed,123.77,247.54
198,602,31,2023-07-27,2023-07-29,2,2,2023-05-29,agency,confirmed,155.07,310.14
1572,694,35,2023-07-27,2023-07-28,1,1,2023-06-21,web,confirmed,113.3,113.3
255,387,39,2023-07-27,2023-07-30,3,3,2023-06-02,phone,confirmed,128.83,386.5
